symbol,rank,name,sector,industry,pid,exg
HHS,3,Harte-Hanks Inc.,Technology,Advertising,0,N
NKA,3,Niska Gas Storage Partners LLC,Public Utilities,Natural Gas Distribution,0,N
NKE,3,Nike Inc.,Consumer Non-Durables,Shoe Manufacturing,5,N
NKG,-1,Nuveen Georgia Dividend Advantage Municipal Fund 2,n/a,n/a,0,N
HHY,0,Brookfield High Income Fund Inc.,n/a,n/a,0,N
HHC,0,Howard Hughes Corporation (The),Consumer Services,Real Estate Investment Trusts,0,N
NKX,-1,Nuveen California AMT-Free Municipal Income Fund,n/a,n/a,0,N
RNWK,3,RealNetworks Inc.,Technology,EDP Services,0,O
COWNL,-1,Cowen Group Inc.,Finance,Investment Bankers/Brokers/Service,0,O
TSNU,-1,Tyson Foods Inc.,Consumer Non-Durables,Meat/Poultry/Fish,0,N
HEES,3,H&E Equipment Services Inc.,n/a,n/a,0,O
ARPI,5,American Residential Properties Inc.,Consumer Services,Real Estate Investment Trusts,0,N
MANU,3,Manchester United Ltd.,Consumer Services,Services-Misc. Amusement & Recreation,0,N
AXU,3,Alexco Resource Corp,Basic Industries,Precious Metals,0,A
WFBI,0,WashingtonFirst Bankshares Inc,Finance,Major Banks,0,O
UAM,5,Universal American Corp.,Health Care,Medical Specialities,0,N
UAL,1,United Continental Holdings Inc.,Transportation,Air Freight/Delivery Services,0,N
UAN,5,CVR Partners LP,Basic Industries,Agricultural Chemicals,0,N
MANH,3,Manhattan Associates Inc.,Technology,Computer Software: Prepackaged Software,0,O
UAE,0,iShares MSCI UAE Capped ETF,n/a,n/a,0,O
XOOM,3,Xoom Corporation,Finance,Investment Bankers/Brokers/Service,0,O
P,3,Pandora Media Inc.,Consumer Services,Broadcasting,0,N
EHI,-1,Western Asset Global High Income Fund Inc,n/a,n/a,0,N
OTIC,2,Otonomy Inc.,Health Care,Major Pharmaceuticals,0,O
IFEU,0,iShares FTSE EPRA/NAREIT Europe Index Fund,n/a,n/a,0,O
LAD,2,Lithia Motors Inc.,Consumer Durables,Automotive Aftermarket,0,N
BCE,4,BCE Inc.,Public Utilities,Telecommunications Equipment,4,N
FOXF,4,Fox Factory Holding Corp.,Consumer Non-Durables,Motor Vehicles,0,O
ROBO,0,Robo-Stox Global Robotics and Automation Index ETF,n/a,n/a,0,O
OTIV,0,On Track Innovations Ltd,Technology,Semiconductors,0,O
LAZ,3,Lazard Ltd.,Finance,Investment Managers,4,N
FFG,3,FBL Financial Group Inc.,Finance,Life Insurance,0,N
FFC,-1,Flaherty & Crumrine Preferred Securities Income Fund Inc,n/a,n/a,0,N
LAQ,-1,Latin America Equity Fund Inc. (The),n/a,n/a,0,A
FFA,-1,First Trust,n/a,n/a,0,N
LAS,0,Lentuo International Inc.,Consumer Durables,Automotive Aftermarket,0,N
DTK,-1,Deutsche Bank AG,Finance,Finance: Consumer Services,0,N
CODE,3,Spansion Inc,Technology,Semiconductors,0,N
DTF,0,Duff & Phelps Utilities Tax-Free Income Inc.,n/a,n/a,0,N
DTE,3,DTE Energy Company,Public Utilities,Electric Utilities: Central,0,N
CODI,3,Compass Diversified Holdings,Capital Goods,Auto Parts:O.E.M.,0,N
WMGI,3,Wright Medical Group Inc.,Health Care,Industrial Specialties,0,O
DTZ,-1,DTE Energy Company,Public Utilities,Electric Utilities: Central,0,N
DTQ,-1,DTE Energy Company,Public Utilities,Electric Utilities: Central,0,N
DTV,3,DIRECTV,Consumer Services,Telecommunications Equipment,0,O
PEIX,3,Pacific Ethanol Inc.,Basic Industries,Major Chemicals,0,O
DTT,-1,Deutsche Bank AG,Finance,Finance: Consumer Services,0,N
CYOU,2,Changyou.com Limited,Technology,Computer Software: Prepackaged Software,2,O
NBTB,3,NBT Bancorp Inc.,Finance,Major Banks,0,O
IGT,3,International Game Technology,Consumer Durables,Miscellaneous manufacturing industries,0,N
IGR,0,CBRE Clarion Global Real Estate Income Fund,n/a,n/a,0,N
NBTF,0,NB&T FINANCIAL GROUP INC,Finance,Commercial Banks,0,O
IGD,-1,Voya Global Equity Dividend and Premium Opportunity Fund,n/a,n/a,0,N
IGC,0,India Globalization Capital Inc.,Basic Industries,Precious Metals,0,A
IGA,-1,Voya Global Advantage and Premium Opportunity Fund,n/a,n/a,0,N
IGI,-1,Western Asset Investment Grade Defined Opportunity Trust Inc.,n/a,n/a,0,N
CAMBW,-1,CAMBRIDGE CAPITAL ACQUISITION CORPORATION,Finance,Business Services,0,O
CBB,3,Cincinnati Bell Inc,Public Utilities,Telecommunications Equipment,0,N
CBA,0,ClearBridge American Energy MLP Fund Inc.,n/a,n/a,0,N
CBF,3,Capital Bank Financial Corp.,Finance,Major Banks,0,O
PJH,-1,Prudential Financial Inc.,Finance,Life Insurance,0,N
CBD,3,Companhia Brasileira de Distribuicao,Consumer Services,Food Chains,0,N
CBK,3,Christopher & Banks Corporation,Consumer Services,Clothing/Shoe/Accessory Stores,0,N
CBI,4,Chicago Bridge & Iron Company N.V.,Basic Industries,Engineering & Construction,6,N
CBO,-1,CBO (Listing Market - NYSE - Networks A/E),n/a,n/a,0,N
CNBKA,0,Century Bancorp Inc.,Finance,Major Banks,0,O
IDSA,0,Industrial Services of America Inc.,Basic Industries,Miscellaneous,0,O
CBR,3,Ciber Inc.,Technology,EDP Services,0,N
CBS,3,CBS Corporation,Consumer Services,Broadcasting,0,N
MMC,3,Marsh & McLennan Companies Inc.,Finance,Specialty Insurers,4,N
CBT,5,Cabot Corporation,Basic Industries,Major Chemicals,0,N
CBU,3,Community Bank System Inc.,Finance,Major Banks,0,N
CBZ,2,CBIZ Inc.,Miscellaneous,Business Services,0,N
CBX,-1,CBX (Listing Market NYSE Networks AE,n/a,n/a,0,N
PJS,-1,Preferred Plus Trust Ser QWS 2 Tr Ctf,Finance,Finance: Consumer Services,0,N
BZT,-1,Beazer Homes USA Inc.,Capital Goods,Homebuilding,0,N
CIZN,0,Citizens Holding Company,Finance,Major Banks,0,O
RFTA,-1,RAIT Financial Trust,Consumer Services,Real Estate Investment Trusts,0,N
HAIN,3,The Hain Celestial Group Inc.,Consumer Non-Durables,Packaged Foods,0,O
TTMI,3,TTM Technologies Inc.,Technology,Electrical Products,0,O
TICC,3,TICC Capital Corp.,n/a,n/a,0,O
BZC,0,Breeze-Eastern Corporation,Capital Goods,Military/Government/Technical,0,A
BZM,-1,BlackRock Maryland Municipal Bond Trust,n/a,n/a,0,A
BZH,3,Beazer Homes USA Inc.,Capital Goods,Homebuilding,0,N
MVT,0,Blackrock MuniVest Fund II Inc.,n/a,n/a,0,N
ACWI,0,iShares MSCI ACWI Index Fund,n/a,n/a,0,O
IBIO,0,iBio Inc.,Health Care,Major Pharmaceuticals,0,A
MVC,3,MVC Capital Inc.,n/a,n/a,0,N
GRVY,0,GRAVITY Co. Ltd.,Miscellaneous,Business Services,0,O
MVF,0,MuniVest Fund Inc.,n/a,n/a,0,A
MVG,3,Mag Silver Corporation,Basic Industries,Precious Metals,0,A
ACWX,0,iShares MSCI ACWI ex US Index Fund,n/a,n/a,0,O
OESX,3,Orion Energy Systems Inc.,Consumer Durables,Building Products,0,A
MVO,5,MV Oil Trust,Energy,Oil & Gas Production,0,N
ALN,0,American Lorain Corporation,Consumer Non-Durables,Packaged Foods,0,A
NTX,0,Nuveen Texas Quality Income Municipal Fund,n/a,n/a,0,N
ALL,1,Allstate Corporation (The),Finance,Property-Casualty Insurers,0,N
NTZ,0,Natuzzi S.p.A.,Consumer Durables,Home Furnishings,0,N
ALJ,3,Alon USA Energy Inc.,Energy,Integrated oil Companies,0,N
ALK,2,Alaska Air Group Inc.,Transportation,Air Freight/Delivery Services,0,N
RTIX,2,RTI Surgical Inc.,Health Care,Industrial Specialties,0,O
NTP,0,Nam Tai Property Inc.,Capital Goods,Industrial Machinery/Components,0,N
ALE,2,Allete Inc.,Public Utilities,Power Generation,0,N
ALB,3,Albemarle Corporation,Basic Industries,Major Chemicals,0,N
NTT,4,Nippon Telegraph and Telephone Corporation,Public Utilities,Telecommunications Equipment,0,N
NTI,4,Northern Tier Energy LP,Energy,Integrated oil Companies,0,N
JACQU,-1,COLLABRIUM JAPAN ACQUISITION CORPORATION,Finance,Business Services,0,O
NTK,3,Nortek Inc.,Consumer Durables,Home Furnishings,0,O
JACQW,-1,COLLABRIUM JAPAN ACQUISITION CORPORATION,Finance,Business Services,0,O
AUO,2,AU Optronics Corp,Technology,Semiconductors,0,N
NTL,0,Nortel Inversora SA,Public Utilities,Telecommunications Equipment,0,N
ALX,0,Alexander&#39;s Inc.,Consumer Services,Real Estate Investment Trusts,0,N
NTN,0,NTN Buzztime Inc.,Consumer Services,Broadcasting,0,A
ALV,3,Autoliv Inc.,Capital Goods,Auto Parts:O.E.M.,0,N
NTC,0,Nuveen Connecticut Premium Income Municipal Fund,n/a,n/a,0,N
ALU,2,Alcatel Lucent,Public Utilities,Telecommunications Equipment,0,N
ALR,3,Alere Inc.,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,0,N
NTG,-1,Tortoise MLP Fund Inc.,n/a,n/a,0,N
ADBE,2,Adobe Systems Incorporated,Technology,Computer Software: Prepackaged Software,0,O
MDXG,2,MiMedx Group Inc,Health Care,Medical/Dental Instruments,0,O
HBIO,3,Harvard Bioscience Inc.,n/a,n/a,0,O
ISSC,0,Innovative Solutions and Support Inc.,Technology,EDP Services,0,O
ISSI,3,Integrated Silicon Solution Inc.,Technology,Semiconductors,0,O
SLGN,2,Silgan Holdings Inc.,Consumer Durables,Containers/Packaging,0,O
FTNT,2,Fortinet Inc.,Technology,Computer peripheral equipment,0,O
BANR,1,Banner Corporation,Finance,Major Banks,0,O
KTP,-1,Lehman ABS Corporation,Finance,Finance: Consumer Services,0,N
BANX,4,StoneCastle Financial Corp,n/a,n/a,0,O
KTN,-1,Lehman ABS Corporation,Finance,Finance: Consumer Services,0,N
BANF,3,BancFirst Corporation,Finance,Major Banks,0,O
KTH,-1,Lehman ABS Corporation,Finance,Finance: Consumer Services,0,N
BANC,3,Banc of California Inc.,Finance,Major Banks,0,N
KTF,0,Scudder Municiple Income Trust,n/a,n/a,0,N
OTTR,3,Otter Tail Corporation,Public Utilities,Electric Utilities: Central,0,O
XGTIW,-1,XG Technology Inc,Consumer Durables,Telecommunications Equipment,0,O
RDNT,3,RadNet Inc.,Health Care,Medical Specialities,0,O
BEBE,1,bebe stores inc.,Consumer Non-Durables,Apparel,0,O
NOM,0,Nuveen Missouri Premium Income Municipal Fund,n/a,n/a,0,A
MDCO,3,The Medicines Company,Health Care,Major Pharmaceuticals,0,O
GOMO,4,Sungy Mobile Limited,Technology,Computer Software: Prepackaged Software,0,O
DNOW,5,NOW Inc.,Energy,Metal Fabrications,0,N
RMCF,0,Rocky Mountain Chocolate Factory Inc.,Consumer Non-Durables,Specialty Foods,0,O
EVRY,0,EveryWare Global Inc.,Consumer Durables,Home Furnishings,0,O
FMER,4,FirstMerit Corporation,Finance,Major Banks,4,O
MDCA,5,MDC Partners Inc.,Technology,Advertising,0,O
NVDQ,3,Novadaq Technologies Inc,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,0,O
NVDA,3,NVIDIA Corporation,Technology,Semiconductors,4,O
VMEM,4,Violin Memory Inc.,Technology,Electronic Components,0,N
PULB,3,Pulaski Financial Corp.,Finance,Savings Institutions,0,O
CCUR,0,Concurrent Computer Corporation,Technology,Computer Manufacturing,0,O
IBTX,5,Independent Bank Group Inc,Finance,Major Banks,0,O
JACQ,-1,COLLABRIUM JAPAN ACQUISITION CORPORATION,Finance,Business Services,0,O
CADTU,-1,DT Asia Investments Limited,Finance,Business Services,0,O
LUNA,0,Luna Innovations Incorporated,Health Care,Biotechnology: Commercial Physical & Biological Resarch,0,O
JACK,2,Jack In The Box Inc.,Consumer Services,Restaurants,0,O
CADTR,-1,DT Asia Investments Limited,Finance,Business Services,0,O
BKSC,0,Bank of South Carolina Corp.,Finance,Major Banks,0,O
UNXL,3,Uni-Pixel Inc.,Capital Goods,Industrial Machinery/Components,0,O
TUBE,3,TubeMogul Inc.,Technology,Computer Software: Prepackaged Software,0,O
YPF,4,YPF Sociedad Anonima,Energy,Integrated oil Companies,4,N
NWBI,2,Northwest Bancshares Inc.,Finance,Major Banks,0,O
NWBO,3,Northwest Biotherapeutics Inc.,Health Care,Major Pharmaceuticals,0,O
WSO/B,-1,Watsco Inc.,Consumer Durables,Industrial Machinery/Components,0,N
SNDE,-1,Sundance Energy Australia Limited,n/a,n/a,0,O
WSFS,3,WSFS Financial Corporation,Finance,Major Banks,0,O
CMCM,3,Cheetah Mobile Inc.,Technology,Computer Software: Prepackaged Software,0,N
CMCO,3,Columbus McKinnon Corporation,Capital Goods,Construction/Ag Equipment/Trucks,0,O
SNDK,5,SanDisk Corporation,Technology,Electronic Components,0,O
RRST,3,RRSat Global Communications Network Ltd.,Consumer Services,Telecommunications Equipment,0,O
MASI,3,Masimo Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,0,O
CMCT,0,CIM Commercial Trust Corporation,Consumer Services,Real Estate Investment Trusts,0,O
SNDX,-1,Syndax Pharmaceuticals Inc.,n/a,n/a,0,O
CSTM,3,Constellium N.V.,Basic Industries,Metal Fabrications,0,N
CSTE,0,CaesarStone Sdot-Yam Ltd.,Capital Goods,Building Materials,0,O
CDTI,3,Clean Diesel Technologies Inc.,Capital Goods,Pollution Control Equipment,0,O
BLUE,2,bluebird bio Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0,O
KB,4,KB Financial Group Inc,Finance,Commercial Banks,0,N
KF,0,Korea Fund Inc. (The),n/a,n/a,0,N
KE,0,Kimball Electronics Inc.,Technology,Electrical Products,0,O
VRNT,2,Verint Systems Inc.,Technology,EDP Services,0,O
KO,4,Coca-Cola Company (The),Consumer Non-Durables,Beverages (Production/Distribution),3,N
VRNS,3,Varonis Systems Inc.,Technology,Computer Software: Prepackaged Software,0,O
KS,3,KapStone Paper and Packaging Corporation,Basic Industries,Paper,4,N
KR,2,Kroger Company (The),Consumer Services,Food Chains,4,N
KW,3,Kennedy-Wilson Holdings Inc.,Finance,Real Estate,0,N
KT,4,KT Corporation,Public Utilities,Telecommunications Equipment,0,N
VRNG,0,Vringo Inc.,Consumer Services,Telecommunications Equipment,0,O
ZOES,3,Zoe&#39;s Kitchen Inc.,Consumer Services,Restaurants,0,N
SANW,2,S&W Seed Company,Consumer Non-Durables,Farming/Seeds/Milling,0,O
OHRP,4,Ohr Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,0,O
MGEE,3,MGE Energy Inc.,Energy,Electric Utilities: Central,0,O
MGPI,0,MGP Ingredients Inc.,Consumer Non-Durables,Beverages (Production/Distribution),0,O
CYTX,3,Cytori Therapeutics Inc,Health Care,Medical/Dental Instruments,0,O
SAND,2,Sandstorm Gold Ltd,Basic Industries,Precious Metals,0,A
CYTR,0,CytRx Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0,O
SANM,3,Sanmina Corporation,Technology,Electrical Products,0,O
GER,-1,Goldman Sachs Group Inc. (The),Finance,Investment Bankers/Brokers/Service,0,N
CRNT,2,Ceragon Networks Ltd.,Technology,Radio And Television Broadcasting And Communications Equipment,0,O
JPI,-1,Nuveen Preferred and Income Term Fund,n/a,n/a,0,N
JPM,3,J P Morgan Chase & Co,Finance,Major Banks,3,N
BBCN,3,BBCN Bancorp Inc.,Finance,Major Banks,0,O
JPC,-1,Nuveen Preferred Income Opportunites Fund,n/a,n/a,0,N
JPG,-1,Nuveen Equity Premium and Growth Fund,n/a,n/a,0,N
USPH,3,U.S. Physical Therapy Inc.,Health Care,Medical/Nursing Services,0,N
SOXX,3,iShares Goldman Sachs Semiconductor Index Fund,n/a,n/a,0,O
JPZ,-1,Nuveen Equity Premium Income Fund,n/a,n/a,0,N
DXKW,1,WisdomTree Korea Hedged Equity Fund,n/a,n/a,0,O
JPS,0,Nuveen Quality Preferred Income Fund 2,n/a,n/a,0,N
AMNB,3,American National Bankshares Inc.,Finance,Major Banks,0,O
JPW,-1,Nuveen Flexible Investment Income Fund,n/a,n/a,0,N
MBUU,3,Malibu Boats Inc.,Capital Goods,Marine Transportation,0,O
BGB,-1,Blackstone / GSO Strategic Credit Fund,n/a,n/a,0,N
BGC,5,General Cable Corporation,Basic Industries,Telecommunications Equipment,0,N
BGG,3,Briggs & Stratton Corporation,Energy,Industrial Machinery/Components,0,N
BGH,0,Babson Capital Global Short Duration High Yield Fund,n/a,n/a,0,N
BGI,0,Birks Group Inc.,n/a,n/a,0,A
MFM,0,MFS Municipal Income Trust,n/a,n/a,0,N
BGR,-1,BlackRock Energy and Resources Trust,n/a,n/a,0,N
BGS,3,B&G Foods Inc.,Consumer Non-Durables,Packaged Foods,0,N
BGT,-1,Blackrock Global,n/a,n/a,0,N
WLRH,-1,WL Ross Holding Corp.,Finance,Business Services,0,O
BGX,-1,Blackstone GSO Long Short Credit Income Fund,n/a,n/a,0,N
BGY,-1,BLACKROCK INTERNATIONAL LTD.,n/a,n/a,0,N
MFO,-1,MFA Financial Inc.,Consumer Services,Real Estate Investment Trusts,0,N
BPFHW,-1,Boston Private Financial Holdings Inc.,Finance,Major Banks,0,O
TCO,2,Taubman Centers Inc.,Consumer Services,Real Estate Investment Trusts,0,N
ECOM,3,ChannelAdvisor Corporation,Technology,Computer Software: Prepackaged Software,0,N
PICO,0,PICO Holdings Inc.,Finance,Real Estate,0,O
TCK,3,Teck Resources Ltd,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),0,N
GPL,0,Great Panther Silver Limited,Basic Industries,Precious Metals,0,A
GPM,-1,Guggenheim Enhanced Equity Income Fund,n/a,n/a,0,N
GPN,2,Global Payments Inc.,Miscellaneous,Business Services,4,N
GPI,2,Group 1 Automotive Inc.,Consumer Durables,Automotive Aftermarket,0,N
GPK,4,Graphic Packaging Holding Company,Consumer Durables,Containers/Packaging,0,N
THS,4,Treehouse Foods Inc.,Consumer Non-Durables,Packaged Foods,0,N
THR,4,Thermon Group Holdings Inc.,Energy,Industrial Machinery/Components,0,N
THQ,-1,Tekla Healthcare Opportunies Fund,n/a,n/a,0,N
GPC,3,Genuine Parts Company,Capital Goods,Automotive Aftermarket,0,N
THO,3,Thor Industries Inc.,Consumer Non-Durables,Homebuilding,0,N
THM,0,International Tower Hill Mines Ltd,Basic Industries,Precious Metals,0,A
GPX,3,GP Strategies Corporation,Consumer Services,Other Consumer Services,0,N
GPT,3,Gramercy Property Trust Inc.,Consumer Services,Real Estate Investment Trusts,0,N
THC,3,Tenet Healthcare Corporation,Health Care,Hospital/Nursing Management,0,N
GPS,3,Gap Inc. (The),Consumer Services,Clothing/Shoe/Accessory Stores,0,N
HJV,-1,MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14,Finance,Finance: Consumer Services,0,N
NIO,0,Nuveen Municipal Opportunity Fund Inc.,n/a,n/a,0,N
NIM,0,Nuveen Select Maturities Municipal Fund,n/a,n/a,0,N
TCB,3,TCF Financial Corporation,Finance,Major Banks,4,N
TAIT,0,Taitron Components Incorporated,Consumer Non-Durables,Electronic Components,0,O
NID,-1,Nuveen Intermediate Duration Municipal Term Fund,n/a,n/a,0,N
NIE,-1,AllianzGI Equity & Convertible Income Fund,n/a,n/a,0,N
NORD,3,Nord Anglia Education Inc.,Consumer Services,Other Consumer Services,0,N
NIQ,-1,Nuveenn Intermediate Duration Quality Municipal Term Fund,n/a,n/a,0,N
SYNL,1,Synalloy Corporation,Basic Industries,Steel/Iron Ore,0,O
FDI,0,Fort Dearborn Income Securities Inc.,n/a,n/a,0,N
SYNC,2,Synacor Inc.,Technology,Computer Software: Programming Data Processing,0,O
FDO,3,Family Dollar Stores Inc.,Consumer Services,Department/Specialty Retail Stores,0,N
SYNA,2,Synaptics Incorporated,Technology,EDP Services,0,O
FDP,0,Fresh Del Monte Produce Inc.,Consumer Non-Durables,Farming/Seeds/Milling,0,N
FDS,3,FactSet Research Systems Inc.,Technology,Computer Software: Programming Data Processing,0,N
AUMAU,-1,AR Capital Acquisition Corp.,n/a,n/a,0,O
AUMAW,-1,AR Capital Acquisition Corp.,Finance,Business Services,0,O
FDX,3,FedEx Corporation,Transportation,Air Freight/Delivery Services,4,N
SYNT,2,Syntel Inc.,Technology,EDP Services,0,O
PNFP,3,Pinnacle Financial Partners Inc.,Finance,Major Banks,0,O
AEGR,3,Aegerion Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,0,O
DRIV,3,Digital River Inc.,Technology,Retail: Computer Software & Peripheral Equipment,0,O
DRII,3,Diamond Resorts International Inc.,Consumer Services,Hotels/Resorts,0,N
AEGN,3,Aegion Corp,Basic Industries,Water Supply,0,O
SGEN,2,Seattle Genetics Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0,O
GFIG,3,GFI Group Inc.,Finance,Investment Bankers/Brokers/Service,0,N
EFX,3,Equifax Inc.,Finance,Finance: Consumer Services,4,N
EFR,-1,Eaton Vance Senior Floating-Rate Fund,n/a,n/a,0,N
FTSL,0,First Trust Senior Loan Fund ETF,n/a,n/a,0,O
EFT,0,Eaton Vance Floating Rate Income Trust,n/a,n/a,0,N
ASNA,4,Ascena Retail Group Inc.,Consumer Services,Clothing/Shoe/Accessory Stores,0,O
EFM,-1,Entergy Mississippi Inc.,Public Utilities,Electric Utilities: Central,0,N
EFC,3,Ellington Financial LLC,Finance,Real Estate,0,N
EFF,-1,Eaton vance Floating-Rate Income Plus Fund,n/a,n/a,0,N
RNO,3,Rhino Resource Partners LP,Energy,Coal Mining,0,N
RNN,3,Rexahn Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,0,A
STRS,0,Stratus Properties Inc.,Consumer Services,Homebuilding,0,O
RNA,2,Prosensa Holding N.V.,Health Care,Major Pharmaceuticals,0,O
STRP,0,Straight Path Communications Inc.,Public Utilities,Telecommunications Equipment,0,A
RNG,3,Ringcentral Inc.,Technology,EDP Services,0,N
RNF,5,Rentech Nitrogen Partners L.P.,Basic Industries,Agricultural Chemicals,0,N
RNE,0,Morgan Stanley Eastern Europe Fund Inc.,n/a,n/a,0,N
STRT,2,Strattec Security Corporation,Capital Goods,Auto Parts:O.E.M.,0,O
STRI,2,STR Holdings Inc,Capital Goods,Specialty Chemicals,0,N
STRN,0,Sutron Corporation,Capital Goods,Industrial Machinery/Components,0,O
STRM,4,Streamline Health Solutions Inc.,Technology,EDP Services,0,O
STRL,3,Sterling Construction Company Inc,Basic Industries,Military/Government/Technical,0,O
RNR,3,RenaissanceRe Holdings Ltd.,Finance,Property-Casualty Insurers,0,N
STRA,3,Strayer Education Inc.,Consumer Services,Other Consumer Services,0,O
LCM,-1,Advent/Claymore Enhanced Growth & Income Fund,n/a,n/a,0,N
ALTR,2,Altera Corporation,Technology,Semiconductors,4,O
LCI,2,Lannett Co Inc,Health Care,Major Pharmaceuticals,0,N
ABCD,0,Cambium Learning Group Inc.,Consumer Services,Publishing,0,O
DVN,5,Devon Energy Corporation,Energy,Oil & Gas Production,0,N
PEGI,3,Pattern Energy Group Inc.,n/a,n/a,0,O
ABCB,3,Ameris Bancorp,Finance,Major Banks,0,O
DVD,3,Dover Motorsports Inc.,Consumer Services,Services-Misc. Amusement & Recreation,0,N
