symbol,rank,name,sector,industry,pid
ARRS,3,ARRIS Group Inc.,Technology,Radio And Television Broadcasting And Communications Equipment,0
ARRY,3,Array BioPharma Inc.,Health Care,Major Pharmaceuticals,0
RBY,2,Rubicon Minerals Corp,Basic Industries,Precious Metals,0
RBS,3,Royal Bank Scotland plc (The),Finance,Commercial Banks,0
XOMA,3,XOMA Corporation,Health Care,Major Pharmaceuticals,0
FEIC,3,FEI Company,Capital Goods,Biotechnology: Laboratory Analytical Instruments,0
ALXN,1,Alexion Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,0
ALXA,3,Alexza Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,0
RBC,2,Regal Beloit Corporation,Consumer Durables,Metal Fabrications,0
RBA,2,Ritchie Bros. Auctioneers Incorporated,Miscellaneous,Business Services,0
LGI,0,Lazard Global Total Return and Income Fund,n/a,n/a,0
UBNK,2,United Financial Bancorp Inc.,n/a,n/a,0
LGL,0,LGL Group Inc. (The),Capital Goods,Industrial Machinery/Components,0
MEILW,-1,METHES ENERGIES INTERNATIONAL LTD,Basic Industries,Major Chemicals,0
RSPP,3,RSP Permian Inc.,Energy,Oil & Gas Production,0
LGF,3,Lions Gate Entertainment Corporation,Consumer Services,Movies/Entertainment,0
IMMY,3,Imprimis Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,0
IFGL,0,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,n/a,n/a,0
UBNT,3,Ubiquiti Networks Inc.,Technology,Radio And Television Broadcasting And Communications Equipment,0
IMMU,3,Immunomedics Inc.,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,0
ROLL,4,RBC Bearings Incorporated,Capital Goods,Metal Fabrications,0
JD,3,JD.com Inc.,Consumer Services,Other Specialty Stores,0
JE,0,Just Energy Group Inc.,Public Utilities,Oil/Gas Transmission,0
GST,4,Gastar Exploration Inc.,Energy,Oil & Gas Production,0
KCAP,3,KCAP Financial Inc.,n/a,n/a,0
ACUR,3,Acura Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,0
BC,4,Brunswick Corporation,Energy,Industrial Machinery/Components,0
SNA,3,Snap-On Incorporated,Capital Goods,Industrial Machinery/Components,0
OFC,3,Corporate Office Properties Trust,Consumer Services,Real Estate Investment Trusts,0
YPRO,0,AdvisorShares YieldPro ETF,n/a,n/a,0
BGCA,-1,BGC Partners Inc.,Finance,Investment Bankers/Brokers/Service,0
IAE,-1,Voya Asia Pacific High Dividend Equity Income Fund,n/a,n/a,0
FRAN,4,Francesca&#39;s Holdings Corporation,Consumer Services,Clothing/Shoe/Accessory Stores,0
IAG,4,Iamgold Corporation,Basic Industries,Precious Metals,0
IAF,-1,Aberdeen Australia Equity Fund Inc,n/a,n/a,0
VALE,5,VALE S.A.,Basic Industries,Precious Metals,0
OFS,3,OFS Capital Corporation,n/a,n/a,0
VALX,0,Validea Market Legends ETF,n/a,n/a,0
NTRSP,-1,Northern Trust Corporation,Finance,Major Banks,0
TIS,3,Orchids Paper Products Company,Basic Industries,Paper,0
VALU,0,Value Line Inc.,Finance,Investment Managers,0
PHK,0,Pimco High Income Fund,n/a,n/a,0
PHI,3,Philippine Long Distance Telephone Company,Public Utilities,Telecommunications Equipment,0
PHH,5,PHH Corp,Finance,Diversified Financial Services,0
PHM,2,PulteGroup Inc.,Capital Goods,Homebuilding,0
PHG,4,Koninklijke Philips N.V.,Energy,Consumer Electronics/Appliances,0
PHF,0,Pacholder High Yield Fund Inc.,n/a,n/a,0
PHD,-1,Pioneer Floating Rate Trust,n/a,n/a,0
PHX,0,Panhandle Royalty Company,Energy,Oil & Gas Production,0
INBK,0,First Internet Bancorp,Finance,Major Banks,0
PHT,-1,Pioneer High Income Trust,n/a,n/a,0
JOBS,3,51job Inc.,Technology,Diversified Commercial Services,0
TIK,0,Tel-Instrument Electronics Corp.,Capital Goods,Electrical Products,0
GSI,0,General Steel Holdings Inc.,Capital Goods,Steel/Iron Ore,0
WGA,0,AG&E Holdings Inc.,Technology,Radio And Television Broadcasting And Communications Equipment,0
TRST,3,TrustCo Bank Corp NY,Finance,Major Banks,0
TIF,3,Tiffany & Co.,Consumer Services,Consumer Specialties,0
BX,3,The Blackstone Group L.P.,Finance,Investment Managers,0
WBKC,-1,Wolverine Bancorp Inc.,Finance,Banks,0
MAGS,0,Magal Security Systems Ltd.,Consumer Durables,Telecommunications Equipment,0
IRBT,2,iRobot Corporation,Consumer Durables,Consumer Electronics/Appliances,0
MHN,0,Blackrock MuniHoldings New York Quality Fund Inc.,n/a,n/a,0
MHO,3,M/I Homes Inc.,Capital Goods,Homebuilding,0
RWLK,3,ReWalk Robotics Ltd,Health Care,Industrial Specialties,0
MHK,3,Mohawk Industries Inc.,Consumer Durables,Home Furnishings,0
MHH,0,Mastech Holdings Inc,Consumer Services,Professional Services,0
MHI,-1,Pioneer Municipal High Income Trust,n/a,n/a,0
MHF,0,Western Asset Municipal High Income Fund Inc.,n/a,n/a,0
MHG,0,Marine Harvest ASA,n/a,n/a,0
MHD,-1,Blackrock MuniHoldings Fund Inc.,n/a,n/a,0
SIRI,3,Sirius XM Holdings Inc.,Consumer Services,Broadcasting,0
SIRO,3,Sirona Dental Systems Inc.,Health Care,Medical/Dental Instruments,0
IBKR,2,Interactive Brokers Group Inc.,Finance,Investment Bankers/Brokers/Service,0
MHY,0,Western Asset Managed High Income Fund Inc.,n/a,n/a,0
MHR,3,Magnum Hunter Resources Corporation,Energy,Oil & Gas Production,0
ANF,3,Abercrombie & Fitch Company,Consumer Services,Clothing/Shoe/Accessory Stores,0
NVS,3,Novartis AG,Health Care,Major Pharmaceuticals,2
NVR,3,NVR Inc.,Capital Goods,Homebuilding,0
MELR,0,Melrose Bancorp Inc.,Finance,Major Banks,0
ANN,3,ANN INC.,Consumer Services,Clothing/Shoe/Accessory Stores,0
ANH,3,Anworth Mortgage Asset  Corporation,Consumer Services,Real Estate Investment Trusts,0
NVX,-1,Nuveen California Dividend Advantage Municipal Fund 2,n/a,n/a,0
NVG,0,Nuveen Dividend Advantage Municipal Income Fund,n/a,n/a,0
ANV,3,Allied Nevada Gold Corp.,Basic Industries,Precious Metals,0
ANW,3,Aegean Marine Petroleum Network Inc.,Energy,Oil Refining/Marketing,0
ANR,3,Alpha Natural Resources inc.,Energy,Coal Mining,0
NVO,4,Novo Nordisk A/S,Health Care,Major Pharmaceuticals,0
MELA,3,MELA Sciences Inc,Health Care,Medical/Dental Instruments,0
ANY,3,Sphere 3D Corp,Technology,EDP Services,0
IMGN,3,ImmunoGen Inc.,Health Care,Major Pharmaceuticals,0
NADL,0,North Atlantic Drilling Ltd.,Energy,Oil & Gas Production,0
BDBD,3,Boulder Brands Inc.,Consumer Non-Durables,Packaged Foods,0
ATHM,3,Autohome Inc.,Technology,EDP Services,0
EMAN,3,eMagin Corporation,Technology,Semiconductors,0
ARMK,3,Aramark,Consumer Services,Restaurants,0
ARMH,3,ARM Holdings plc,Technology,Semiconductors,0
ARMF,-1,Ares Multi-Strategy Credit Fund Inc.,n/a,n/a,0
RTRX,0,Retrophin Inc.,Health Care,Major Pharmaceuticals,0
FTHI,0,First Trust High Income ETF,n/a,n/a,0
TAHO,4,Tahoe Resources Inc.,Basic Industries,Precious Metals,0
LOCK,3,LifeLock Inc.,Technology,EDP Services,0
LOCO,2,El Pollo Loco Holdings Inc.,Consumer Services,Restaurants,0
LOCM,4,Local Corporation,Miscellaneous,Business Services,0
KRO,1,Kronos Worldwide Inc,Basic Industries,Major Chemicals,0
DRWIW,-1,DragonWave Inc,Public Utilities,Telecommunications Equipment,0
KRC,3,Kilroy Realty Corporation,Consumer Services,Real Estate Investment Trusts,0
KRA,4,Kraton Performance Polymers Inc,Basic Industries,Major Chemicals,0
KRG,3,Kite Realty Group Trust,Consumer Services,Real Estate Investment Trusts,0
SFBS,3,ServisFirst Bancshares Inc.,Finance,Major Banks,0
SFBC,0,Sound Financial Bancorp Inc.,Finance,Savings Institutions,0
ETRM,3,EnteroMedics Inc.,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,0
AKBA,3,Akebia Therapeutics Inc.,Health Care,Major Pharmaceuticals,0
OFED,0,Oconee Federal Financial Corp.,Finance,Savings Institutions,0
QCLN,3,First Trust NASDAQ Clean Edge U.S. Liquid Series Index Fund,n/a,n/a,0
UHT,0,Universal Health Realty Income Trust,Consumer Services,Real Estate Investment Trusts,0
INO,3,Inovio Pharmaceuticals Inc.,Health Care,Medical/Dental Instruments,0
OKE,3,ONEOK Inc.,Public Utilities,Oil & Gas Production,0
GOOG,0,Google Inc.,Technology,Computer Software: Programming Data Processing,2
GOOD,3,Gladstone Commercial Corporation,Consumer Services,Real Estate,0
DEST,0,Destination Maternity Corporation,Consumer Services,Clothing/Shoe/Accessory Stores,0
YOD,0,You On Demand Holdings Inc.,Consumer Services,Television Services,0
RMAX,3,RE/MAX Holdings Inc.,Finance,Real Estate,0
ECTE,0,Echo Therapeutics Inc.,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,0
SPOK,0,Spok Holdings Inc.,Public Utilities,Telecommunications Equipment,0
ICPT,3,Intercept Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,0
EGHT,2,8x8 Inc,Public Utilities,Telecommunications Equipment,0
APSA,0,Alto Palermo S.A.,Consumer Services,Building operators,0
ANIK,0,Anika Therapeutics Inc.,Health Care,Medical/Dental Instruments,0
AAXJ,3,iShares MSCI All Country Asia ex Japan Index Fund,n/a,n/a,0
DARA,3,DARA Biosciences Inc.,Health Care,Major Pharmaceuticals,0
ANIP,4,ANI Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,0
EMXX,0,Eurasian Minerals Inc.,Basic Industries,Precious Metals,0
GAINP,-1,Gladstone Investment Corporation,n/a,n/a,0
GAINO,-1,Gladstone Investment Corporation,n/a,n/a,0
WMS,3,Advanced Drainage Systems Inc.,Capital Goods,Containers/Packaging,0
FSBK,0,First South Bancorp Inc,Finance,Major Banks,0
WMT,3,Wal-Mart Stores Inc.,Consumer Services,Department/Specialty Retail Stores,3
WMK,0,Weis Markets Inc.,Consumer Services,Food Chains,0
CMA/WS,-1,Comerica Incorporated,n/a,n/a,0
GLF,5,GulfMark Offshore Inc.,Energy,Metal Fabrications,0
WMC,3,Western Asset Mortgage Capital Corporation,Consumer Services,Real Estate Investment Trusts,0
WMB,3,Williams Companies Inc. (The),Public Utilities,Natural Gas Distribution,0
NXST,1,Nexstar Broadcasting Group Inc.,Consumer Services,Broadcasting,0
UBFO,0,United Security Bancshares,Finance,Major Banks,0
MMV,0,Eaton Vance Massachusetts Municipal Income Trust,n/a,n/a,0
TWOU,3,2U Inc.,Technology,Computer Software: Prepackaged Software,0
EBSB,1,Meridian Bancorp Inc.,Finance,Major Banks,0
SSFN,0,Stewardship Financial Corp,Finance,Major Banks,0
SGZA,-1,Selective Insurance Group Inc.,Finance,Property-Casualty Insurers,0
DFRG,3,Del Frisco&#39;s Restaurant Group Inc.,Consumer Services,Restaurants,0
AKG,3,Asanko Gold Inc.,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),0
PCTI,3,PC-Tel Inc.,Technology,Radio And Television Broadcasting And Communications Equipment,0
PVTD,-1,PrivateBancorp Inc.,Finance,Major Banks,0
PVTB,3,PrivateBancorp Inc.,Finance,Major Banks,0
PCTY,3,Paylocity Holding Corporation,Technology,Computer Software: Prepackaged Software,0
GLW,2,Corning Incorporated,Basic Industries,Telecommunications Equipment,0
TNXP,3,Tonix Pharmaceuticals Holding Corp.,Health Care,Major Pharmaceuticals,0
MVIS,3,Microvision Inc.,Capital Goods,Industrial Machinery/Components,0
WDAY,2,Workday Inc.,Technology,EDP Services,0
ASM,5,Avino Silver,Basic Industries,Precious Metals,0
FDML,3,Federal-Mogul Holdings Corporation,Capital Goods,Auto Parts:O.E.M.,0
MGCD,0,MGC Diagnostics Corporation,Health Care,Medical/Dental Instruments,0
CYRN,3,CYREN Ltd.,Technology,Computer Software: Prepackaged Software,0
SALE,3,RetailMeNot Inc.,Consumer Services,Advertising,0
PHII,0,PHI Inc.,Transportation,Transportation Services,0
TPVG,3,TriplePoint Venture Growth BDC Corp.,n/a,n/a,0
SALT,3,Scorpio Bulkers Inc.,Transportation,Marine Transportation,0
LAWS,0,Lawson Products Inc.,Consumer Durables,Industrial Specialties,0
ESSX,0,Essex Rental Corporation,n/a,n/a,0
KUTV,0,Ku6 Media Co. Ltd.,Consumer Services,Telecommunications Equipment,0
ESSA,0,ESSA Bancorp Inc.,Finance,Banks,0
BSD,0,BlackRock Strategic Municipal Trust Inc. (The),n/a,n/a,0
CACGU,-1,Chart Acquisition Corp.,Finance,Business Services,0
TESO,5,Tesco Corporation,Energy,Metal Fabrications,0
SCHL,4,Scholastic Corporation,Consumer Services,Books,0
MBWM,3,Mercantile Bank Corporation,Finance,Major Banks,0
REIS,3,Reis Inc,Miscellaneous,Business Services,0
JRO,-1,Nuveen Floating Rate Income Opportuntiy Fund,n/a,n/a,0
JRN,3,Journal Communications Inc.,Consumer Services,Newspapers/Magazines,0
JRI,-1,Nuveen Real Asset Income and Growth Fund,n/a,n/a,0
JRS,0,Nuveen Real Estate Fund,n/a,n/a,0
TLLP,3,Tesoro Logistics LP,Energy,Natural Gas Distribution,0
PBCP,0,Polonia Bancorp Inc.,Finance,Savings Institutions,0
RITT,0,RIT Technologies Ltd.,Consumer Durables,Telecommunications Equipment,0
AFAM,3,Almost Family Inc,Health Care,Medical/Nursing Services,0
NMRX,3,Numerex Corp.,Consumer Durables,Telecommunications Equipment,0
QSII,3,Quality Systems Inc.,Technology,EDP Services,0
TNP,3,Tsakos Energy Navigation Ltd,Transportation,Marine Transportation,0
ATOS,3,Atossa Genetics Inc.,Health Care,Medical/Dental Instruments,0
VZA,-1,Verizon Communications Inc.,Public Utilities,Telecommunications Equipment,0
GVA,3,Granite Construction Incorporated,Basic Industries,Military/Government/Technical,0
TNC,3,Tennant Company,Technology,Industrial Machinery/Components,0
GVP,0,GSE Systems Inc.,Technology,Computer Software: Prepackaged Software,0
TNH,0,Terra Nitrogen Company L.P.,Basic Industries,Agricultural Chemicals,0
TNK,3,Teekay Tankers Ltd.,Consumer Services,Marine Transportation,0
HHS,3,Harte-Hanks Inc.,Technology,Advertising,0
NKA,3,Niska Gas Storage Partners LLC,Public Utilities,Natural Gas Distribution,0
NKE,3,Nike Inc.,Consumer Non-Durables,Shoe Manufacturing,1
NKG,-1,Nuveen Georgia Dividend Advantage Municipal Fund 2,n/a,n/a,0
HHY,0,Brookfield High Income Fund Inc.,n/a,n/a,0
HHC,0,Howard Hughes Corporation (The),Consumer Services,Real Estate Investment Trusts,0
NKX,-1,Nuveen California AMT-Free Municipal Income Fund,n/a,n/a,0
RNWK,3,RealNetworks Inc.,Technology,EDP Services,0
COWNL,-1,Cowen Group Inc.,Finance,Investment Bankers/Brokers/Service,0
TSNU,-1,Tyson Foods Inc.,Consumer Non-Durables,Meat/Poultry/Fish,0
HEES,3,H&E Equipment Services Inc.,n/a,n/a,0
MANT,3,ManTech International Corporation,Consumer Services,Other Consumer Services,0
MANU,3,Manchester United Ltd.,Consumer Services,Services-Misc. Amusement & Recreation,0
AXU,3,Alexco Resource Corp,Basic Industries,Precious Metals,0
WFBI,0,WashingtonFirst Bankshares Inc,Finance,Major Banks,0
UAM,5,Universal American Corp.,Health Care,Medical Specialities,0
UAL,1,United Continental Holdings Inc.,Transportation,Air Freight/Delivery Services,0
UAN,5,CVR Partners LP,Basic Industries,Agricultural Chemicals,0
MANH,3,Manhattan Associates Inc.,Technology,Computer Software: Prepackaged Software,0
UAE,0,iShares MSCI UAE Capped ETF,n/a,n/a,0
XOOM,3,Xoom Corporation,Finance,Investment Bankers/Brokers/Service,0
EZCH,3,EZchip Semiconductor Limited,Technology,Computer Communications Equipment,0
EHI,-1,Western Asset Global High Income Fund Inc,n/a,n/a,0
OTIC,2,Otonomy Inc.,Health Care,Major Pharmaceuticals,0
IFEU,0,iShares FTSE EPRA/NAREIT Europe Index Fund,n/a,n/a,0
FOXA,3,Twenty-First Century Fox Inc.,Consumer Services,Television Services,2
BCE,4,BCE Inc.,Public Utilities,Telecommunications Equipment,0
FOXF,4,Fox Factory Holding Corp.,Consumer Non-Durables,Motor Vehicles,0
ROBO,0,Robo-Stox Global Robotics and Automation Index ETF,n/a,n/a,0
OTIV,0,On Track Innovations Ltd,Technology,Semiconductors,0
LAZ,3,Lazard Ltd.,Finance,Investment Managers,0
FFG,3,FBL Financial Group Inc.,Finance,Life Insurance,0
FFC,-1,Flaherty & Crumrine Preferred Securities Income Fund Inc,n/a,n/a,0
LAQ,-1,Latin America Equity Fund Inc. (The),n/a,n/a,0
FFA,-1,First Trust,n/a,n/a,0
LAS,0,Lentuo International Inc.,Consumer Durables,Automotive Aftermarket,0
DTK,-1,Deutsche Bank AG,Finance,Finance: Consumer Services,0
SARA,0,Saratoga Resources Inc,Energy,Oil & Gas Production,0
DTF,0,Duff & Phelps Utilities Tax-Free Income Inc.,n/a,n/a,0
DTE,3,DTE Energy Company,Public Utilities,Electric Utilities: Central,0
CODI,3,Compass Diversified Holdings,Capital Goods,Auto Parts:O.E.M.,0
WMGI,3,Wright Medical Group Inc.,Health Care,Industrial Specialties,0
DTZ,-1,DTE Energy Company,Public Utilities,Electric Utilities: Central,0
DTQ,-1,DTE Energy Company,Public Utilities,Electric Utilities: Central,0
DTV,3,DIRECTV,Consumer Services,Telecommunications Equipment,0
PEIX,3,Pacific Ethanol Inc.,Basic Industries,Major Chemicals,0
DTT,-1,Deutsche Bank AG,Finance,Finance: Consumer Services,0
CYOU,2,Changyou.com Limited,Technology,Computer Software: Prepackaged Software,2
NBTB,3,NBT Bancorp Inc.,Finance,Major Banks,0
IGT,3,International Game Technology,Consumer Durables,Miscellaneous manufacturing industries,0
IGR,0,CBRE Clarion Global Real Estate Income Fund,n/a,n/a,0
NBTF,0,NB&T FINANCIAL GROUP INC,Finance,Commercial Banks,0
IGD,-1,Voya Global Equity Dividend and Premium Opportunity Fund,n/a,n/a,0
IGC,0,India Globalization Capital Inc.,Basic Industries,Precious Metals,0
IGA,-1,Voya Global Advantage and Premium Opportunity Fund,n/a,n/a,0
IGI,-1,Western Asset Investment Grade Defined Opportunity Trust Inc.,n/a,n/a,0
CAMBW,-1,CAMBRIDGE CAPITAL ACQUISITION CORPORATION,Finance,Business Services,0
CBB,3,Cincinnati Bell Inc,Public Utilities,Telecommunications Equipment,0
CBA,0,ClearBridge American Energy MLP Fund Inc.,n/a,n/a,0
CBF,3,Capital Bank Financial Corp.,Finance,Major Banks,0
CBG,2,CBRE Group Inc.,Finance,Real Estate,0
CBD,3,Companhia Brasileira de Distribuicao,Consumer Services,Food Chains,0
CBK,3,Christopher & Banks Corporation,Consumer Services,Clothing/Shoe/Accessory Stores,0
CBI,4,Chicago Bridge & Iron Company N.V.,Basic Industries,Engineering & Construction,2
CBO,-1,CBO (Listing Market - NYSE - Networks A/E),n/a,n/a,0
CBL,2,CBL & Associates Properties Inc.,Consumer Services,Real Estate Investment Trusts,0
CBM,3,Cambrex Corporation,Health Care,Major Pharmaceuticals,0
CBR,3,Ciber Inc.,Technology,EDP Services,0
CBS,3,CBS Corporation,Consumer Services,Broadcasting,0
MMC,3,Marsh & McLennan Companies Inc.,Finance,Specialty Insurers,0
CBT,5,Cabot Corporation,Basic Industries,Major Chemicals,0
CBU,3,Community Bank System Inc.,Finance,Major Banks,0
CBZ,2,CBIZ Inc.,Miscellaneous,Business Services,0
CBX,-1,CBX (Listing Market NYSE Networks AE,n/a,n/a,0
NUAN,1,Nuance Communications Inc.,Technology,Computer Software: Prepackaged Software,0
BZT,-1,Beazer Homes USA Inc.,Capital Goods,Homebuilding,0
CIZN,0,Citizens Holding Company,Finance,Major Banks,0
RFTA,-1,RAIT Financial Trust,Consumer Services,Real Estate Investment Trusts,0
SCCO,3,Southern Copper Corporation,Basic Industries,Precious Metals,0
TTMI,3,TTM Technologies Inc.,Technology,Electrical Products,0
TICC,3,TICC Capital Corp.,n/a,n/a,0
BZC,0,Breeze-Eastern Corporation,Capital Goods,Military/Government/Technical,0
BZM,-1,BlackRock Maryland Municipal Bond Trust,n/a,n/a,0
BZH,3,Beazer Homes USA Inc.,Capital Goods,Homebuilding,0
MVT,0,Blackrock MuniVest Fund II Inc.,n/a,n/a,0
ACWI,0,iShares MSCI ACWI Index Fund,n/a,n/a,0
IBIO,0,iBio Inc.,Health Care,Major Pharmaceuticals,0
MVC,3,MVC Capital Inc.,n/a,n/a,0
GRVY,0,GRAVITY Co. Ltd.,Miscellaneous,Business Services,0
MVF,0,MuniVest Fund Inc.,n/a,n/a,0
MVG,3,Mag Silver Corporation,Basic Industries,Precious Metals,0
ACWX,0,iShares MSCI ACWI ex US Index Fund,n/a,n/a,0
AUPH,3,Aurinia Pharmaceuticals Inc,Health Care,Major Pharmaceuticals,0
MVO,5,MV Oil Trust,Energy,Oil & Gas Production,0
ALN,0,American Lorain Corporation,Consumer Non-Durables,Packaged Foods,0
NTX,0,Nuveen Texas Quality Income Municipal Fund,n/a,n/a,0
ALL,1,Allstate Corporation (The),Finance,Property-Casualty Insurers,0
NTZ,0,Natuzzi S.p.A.,Consumer Durables,Home Furnishings,0
ALJ,3,Alon USA Energy Inc.,Energy,Integrated oil Companies,0
ALK,2,Alaska Air Group Inc.,Transportation,Air Freight/Delivery Services,0
RTIX,2,RTI Surgical Inc.,Health Care,Industrial Specialties,0
ALG,3,Alamo Group Inc.,Capital Goods,Industrial Machinery/Components,0
ALE,2,Allete Inc.,Public Utilities,Power Generation,0
